id_terminal,id_cliente,segmento_cliente,setor_cliente,modelo,data_registro
87658711-4,5251050537953816,Varejistas,Tecnologia,S920,2022-08-21
46971540-9,1286823004786863,Grandes contas,Padarias,SP930,2022-07-23
16835665-9,0984601804033480,Empreendedores,Postos de Gasolina,D195,2025-03-08
76055891-7,8050141716578939,Varejistas,Shoppings,SP930,2024-07-20
64339565-6,2368516048175496,Empreendedores,Restaurantes,S920,2022-06-29
99541491-1,8514936899809402,Grandes contas,Shoppings,L400,2022-07-15
12913446-7,8467357422332228,Empreendedores,Restaurantes,LIO V3,2023-01-09
57352968-0,3530281650646300,Grandes contas,Restaurantes,L400,2022-12-29
14850195-8,5142954496695421,Empreendedores,Farmacias,L300,2022-06-20
13065267-2,9196570132902278,Grandes contas,Automotivos,L300,2021-08-22
87851575-2,5016731882617024,Grandes contas,Padarias,ME60,2023-01-30
12925753-7,0622122427677462,Empreendedores,Padarias,D195,2025-08-20
33734490-3,2216417582313348,Empreendedores,Shoppings,ME60,2024-05-05
14137416-3,1648072791033682,Empreendedores,Mercados,L400,2025-06-14
90907857-1,4890476078623510,Grandes contas,Restaurantes,D195,2024-01-15
12488036-0,4204380571983863,Empreendedores,Restaurantes,SP930,2022-06-30
68981830-1,9627519346389012,Empreendedores,Restaurantes,LIO V3,2023-09-16
16112433-2,2230706594805316,Grandes contas,Mercados,L400,2021-01-06
10483208-0,1027677359255562,Varejistas,Tecnologia,S920,2022-06-05
84816737-8,5679327986239847,Empreendedores,Shoppings,S920C,2023-02-16
24403806-9,9473864631752071,Empreendedores,Automotivos,S920,2023-11-13
50697697-0,0569815287339785,Grandes contas,Padarias,L300,2024-03-26
89343175-3,5491773260968568,Empreendedores,Tecnologia,LIO V3,2023-04-20
99290446-9,3023641224740985,Varejistas,Postos de Gasolina,SP930,2023-03-10
65126041-7,9425652906032020,Grandes contas,Farmacias,S920,2022-01-24
81230352-7,3036149872839992,Varejistas,Padarias,D195,2023-05-05
21468917-7,2675318057631010,Grandes contas,Automotivos,S920,2025-06-11
32313209-7,6868111433064098,Empreendedores,Restaurantes,LIO V3,2024-12-04
86974476-2,5931033700894234,Grandes contas,Shoppings,L400,2021-11-06
76107524-7,5044818321928554,Varejistas,Shoppings,LIO V3,2021-06-07
52727619-4,7200283948232204,Empreendedores,Shoppings,S920C,2023-07-20
10443707-6,8125325121808226,Empreendedores,Postos de Gasolina,SP930,2024-02-16
47435929-8,0696261684552527,Varejistas,Tecnologia,L400,2022-08-30
64381967-3,5461033993788614,Grandes contas,Postos de Gasolina,LIO V3,2025-01-14
76881934-3,6306670059946966,Empreendedores,Mercados,SP930,2024-09-15
89444972-3,6433026509962183,Empreendedores,Automotivos,ME60,2024-04-27
11826832-7,1295651887114860,Empreendedores,Shoppings,LIO V3,2022-02-13
74702387-2,5244454460838517,Grandes contas,Restaurantes,SP930,2021-12-29
73533443-7,5016731882617024,Varejistas,Shoppings,LIO V3,2021-02-18
72525707-2,3337218856669541,Varejistas,Shoppings,L400,2022-03-21
70137366-1,8652377729665633,Empreendedores,Automotivos,S920C,2023-05-08
31255444-6,0938694842495988,Varejistas,Tecnologia,D195,2025-03-11
64358942-9,1091043006848666,Grandes contas,Farmacias,L400,2021-05-16
95701390-5,7245257378747788,Varejistas,Tecnologia,D195,2023-01-19
13636587-9,0947775204711671,Varejistas,Mercados,L400,2024-02-10
76458477-3,8536649878208297,Grandes contas,Mercados,S920,2021-12-21
42636158-9,9371645810457346,Varejistas,Padarias,S920,2024-06-08
40455308-0,5585566593983684,Grandes contas,Farmacias,D195,2023-06-12
59364076-6,5044818321928554,Grandes contas,Mercados,L300,2022-03-19
81083359-5,1794802455985160,Varejistas,Restaurantes,S920C,2024-03-28
29317021-8,3255398358446177,Grandes contas,Restaurantes,L300,2021-01-15
66857063-8,5542805376425507,Empreendedores,Mercados,L300,2024-09-14
65148305-4,0712615838821764,Empreendedores,Shoppings,L400,2024-10-19
26926289-5,4994717464887719,Grandes contas,Padarias,S920C,2021-07-16
61888758-0,8780661545985866,Varejistas,Automotivos,S920,2023-02-08
86738306-9,4318143966613473,Empreendedores,Mercados,LIO V3,2021-11-17
12511542-3,9323370071580097,Varejistas,Farmacias,ME60,2025-09-21
13967836-3,3054849516570794,Varejistas,Shoppings,S920C,2023-07-24
47209424-0,1382721051334601,Empreendedores,Postos de Gasolina,S920C,2021-04-06
16197870-3,5798687277434873,Empreendedores,Farmacias,L400,2022-03-29
58960065-2,3669411800537599,Empreendedores,Tecnologia,S920,2025-03-08
85063585-4,8516225936488208,Grandes contas,Shoppings,S920,2023-04-05
49143401-3,6129965082695826,Grandes contas,Mercados,ME60,2024-12-14
87658064-9,8954001788224731,Grandes contas,Tecnologia,SP930,2024-04-18
22898201-5,3337218856669541,Varejistas,Mercados,L400,2025-11-14
80568301-8,5388287204767666,Varejistas,Tecnologia,D195,2023-12-10
22426963-4,1687339500479748,Varejistas,Postos de Gasolina,ME60,2025-09-07
23273212-5,5759887592129964,Varejistas,Postos de Gasolina,S920C,2025-05-25
44261627-8,8601674492343596,Varejistas,Padarias,S920,2024-01-10
29243919-6,8536988164980445,Empreendedores,Automotivos,SP930,2024-07-20
51460908-0,3530976691948962,Empreendedores,Restaurantes,L300,2023-07-01
66435409-7,2353693785477725,Varejistas,Automotivos,L300,2025-02-04
56498672-7,2849760396702436,Empreendedores,Shoppings,L300,2023-09-16
35488922-0,6033878852858986,Varejistas,Farmacias,L300,2025-06-04
84081712-6,0245301239847230,Varejistas,Shoppings,S920,2024-09-01
78251798-8,8186702440330416,Grandes contas,Postos de Gasolina,ME60,2023-05-08
24565419-9,7893785954176090,Grandes contas,Tecnologia,L300,2022-04-16
26543328-6,6261142436258542,Empreendedores,Farmacias,L300,2022-03-25
52265294-5,2932896340646867,Empreendedores,Mercados,L400,2024-02-24
31653151-2,2173683850957093,Grandes contas,Shoppings,ME60,2024-10-11
54888996-1,8195657285353399,Grandes contas,Shoppings,D195,2023-07-30
53392536-8,0263558243017646,Varejistas,Postos de Gasolina,L300,2024-02-05
73424553-9,6677767555628333,Empreendedores,Restaurantes,D195,2022-05-13
61386814-1,9163756289002877,Empreendedores,Automotivos,SP930,2021-05-25
32760629-3,6486741637120631,Grandes contas,Farmacias,D195,2022-06-02
14119270-6,9014473404337009,Varejistas,Postos de Gasolina,L400,2022-05-08
73695346-2,9241150509699613,Empreendedores,Padarias,D195,2022-08-02
86268457-2,2122355216505871,Varejistas,Restaurantes,L300,2023-09-02
72653508-7,7990966602865383,Varejistas,Shoppings,ME60,2021-09-11
93306443-9,0216979729659027,Grandes contas,Padarias,SP930,2022-02-25
24826090-7,9892625660931418,Varejistas,Tecnologia,L300,2024-06-04
68053270-6,6594818272913675,Empreendedores,Automotivos,SP930,2024-06-27
90102255-6,6871568910977978,Grandes contas,Shoppings,D195,2021-05-01
97337287-3,6015791150101626,Grandes contas,Tecnologia,L400,2023-01-07
18540682-9,8436604432400615,Varejistas,Farmacias,ME60,2023-09-06
81488818-5,4171581021312512,Empreendedores,Mercados,ME60,2023-01-22
55216707-1,7685760634942904,Varejistas,Padarias,SP930,2022-01-12
99224381-8,5512827636431594,Varejistas,Mercados,L300,2023-01-30
71765956-1,5660847068103903,Empreendedores,Shoppings,L400,2025-06-18
86988681-2,1097941224870987,Empreendedores,Restaurantes,ME60,2023-11-20
52933672-3,3430107139660558,Empreendedores,Padarias,ME60,2024-06-07
49286440-9,9014473404337009,Grandes contas,Mercados,SP930,2025-03-23
53313486-4,8222694053967275,Empreendedores,Automotivos,L400,2024-10-11
84134475-1,6346157173203093,Varejistas,Farmacias,L300,2022-11-19
48068147-7,7350476392831995,Grandes contas,Tecnologia,ME60,2021-01-16
55406264-3,7216880053789318,Empreendedores,Farmacias,D195,2022-09-29
91847869-8,9194096105566139,Grandes contas,Restaurantes,LIO V3,2024-09-19
37073908-9,3850506413836702,Empreendedores,Shoppings,S920,2025-03-17
33441346-7,3631592291270659,Varejistas,Restaurantes,S920,2025-09-13
52897013-7,0443973597107256,Grandes contas,Postos de Gasolina,L300,2023-01-28
75182224-9,2255174192581476,Empreendedores,Mercados,L400,2024-09-08
14474701-6,1034699673311677,Varejistas,Restaurantes,S920C,2023-09-13
75429091-6,7712515890418280,Varejistas,Restaurantes,L300,2023-12-24
96994181-2,1659152017774905,Grandes contas,Padarias,LIO V3,2022-02-05
78174916-0,1721742922041678,Varejistas,Shoppings,S920C,2022-02-03
43768099-8,5351178828050345,Varejistas,Postos de Gasolina,D195,2023-02-27
10406039-9,3097289623091307,Varejistas,Farmacias,S920C,2021-02-27
88874730-5,2462095200461526,Empreendedores,Automotivos,ME60,2022-09-01
77048234-6,6923273798979060,Varejistas,Farmacias,SP930,2024-05-09
65695171-0,8700794200749465,Empreendedores,Mercados,SP930,2023-01-01
76684613-7,8467357422332228,Grandes contas,Automotivos,D195,2021-10-29
42393050-2,2353693785477725,Varejistas,Shoppings,SP930,2023-04-24
86725539-7,6596566764099683,Empreendedores,Shoppings,D195,2021-08-23
44521441-8,9739641789969860,Varejistas,Shoppings,D195,2024-01-27
40363407-0,5276120928157806,Empreendedores,Restaurantes,D195,2021-02-23
99356926-7,6752545991022901,Grandes contas,Postos de Gasolina,SP930,2022-12-14
11582056-2,8406665800439735,Grandes contas,Padarias,L300,2023-10-16
40445367-2,3913325286132394,Empreendedores,Mercados,ME60,2021-02-23
86072670-5,3878293102707903,Varejistas,Mercados,S920C,2024-03-04
45920948-2,7109324808613171,Empreendedores,Restaurantes,ME60,2021-09-06
71454201-2,8427114773201017,Empreendedores,Farmacias,SP930,2023-04-14
46570247-0,0854327163033563,Varejistas,Automotivos,S920C,2021-04-06
54997564-0,0317489030458809,Varejistas,Postos de Gasolina,ME60,2022-11-17
52918397-7,4712814429444019,Varejistas,Mercados,S920C,2022-01-20
56206933-0,0095385574216435,Grandes contas,Restaurantes,SP930,2022-08-15
38064640-6,4217518878179415,Varejistas,Farmacias,L400,2024-10-03
53569866-2,9335389222471193,Grandes contas,Postos de Gasolina,SP930,2022-11-17
33739970-8,5207020426201971,Empreendedores,Padarias,S920C,2024-09-16
91028224-3,3885237748770078,Empreendedores,Tecnologia,S920,2025-02-07
47237553-5,2257754584726290,Varejistas,Postos de Gasolina,ME60,2022-04-03
64647366-8,0715695620175370,Grandes contas,Farmacias,S920C,2021-06-02
77421350-7,1310450258963217,Varejistas,Tecnologia,S920C,2021-02-09
17271507-3,1681636038917369,Empreendedores,Postos de Gasolina,S920,2023-09-01
60729345-7,3308003700332285,Grandes contas,Padarias,LIO V3,2025-12-05
74648810-5,2394071734346609,Varejistas,Restaurantes,S920C,2022-09-26
45519657-0,1903842273627320,Grandes contas,Shoppings,S920,2024-03-18
93795838-9,6995706071748113,Varejistas,Restaurantes,L400,2024-11-08
83246061-8,3784233944953006,Varejistas,Automotivos,D195,2024-03-20
42571755-9,1385500295738010,Grandes contas,Restaurantes,D195,2024-09-20
34014732-2,9670742153193625,Varejistas,Padarias,S920,2025-09-06
68781243-5,5656976487849622,Varejistas,Padarias,L400,2021-12-29
19603857-3,0755366684590902,Empreendedores,Padarias,LIO V3,2021-02-11
76130681-4,2437729420954814,Empreendedores,Mercados,D195,2021-10-06
29554164-4,0686240871006689,Empreendedores,Mercados,D195,2021-08-20
86066599-6,2953386194118390,Varejistas,Mercados,S920C,2024-04-21
71331770-5,1724447232290310,Empreendedores,Farmacias,S920,2023-10-15
76782059-0,9642585626149915,Varejistas,Mercados,S920,2022-02-01
88429219-4,5030587210552472,Grandes contas,Farmacias,SP930,2024-06-14
51460853-8,6265511047541212,Empreendedores,Postos de Gasolina,S920C,2024-10-13
44363120-5,7618478700505061,Empreendedores,Tecnologia,ME60,2021-11-03
95094024-4,3753582107288780,Grandes contas,Automotivos,S920,2024-01-01
26778540-9,0417103891918740,Grandes contas,Automotivos,ME60,2024-09-09
75799729-0,9499944574441076,Grandes contas,Automotivos,ME60,2021-07-30
45470187-9,2727955969051502,Empreendedores,Shoppings,L300,2025-01-15
88486054-1,4225358414384249,Varejistas,Farmacias,D195,2025-10-03
12133134-9,3726032145057661,Varejistas,Shoppings,ME60,2021-07-19
13430833-5,8799160911413193,Empreendedores,Automotivos,S920,2021-02-21
22686205-2,8407033982147823,Empreendedores,Farmacias,LIO V3,2022-07-19
39743745-3,5931033700894234,Empreendedores,Mercados,L400,2024-05-05
14976419-5,0702608698221053,Grandes contas,Restaurantes,L300,2025-09-21
11339690-1,1090488660732644,Grandes contas,Mercados,LIO V3,2022-12-18
93109450-5,2909304376613662,Varejistas,Shoppings,L400,2024-07-12
71222108-6,6868111433064098,Varejistas,Restaurantes,S920,2021-05-22
97590735-6,8249671832582386,Empreendedores,Padarias,L300,2024-05-29
24876776-6,2075741424873962,Grandes contas,Mercados,LIO V3,2024-02-05
12360551-1,8960707228834133,Empreendedores,Mercados,SP930,2021-07-07
50253188-6,3882145841484601,Varejistas,Shoppings,D195,2024-10-23
66894727-6,6428131909248762,Varejistas,Automotivos,L300,2025-03-12
93206084-3,8741132579706734,Grandes contas,Shoppings,SP930,2023-12-19
56682659-8,1218939127065076,Empreendedores,Padarias,L400,2021-08-11
40064417-9,5777118372742209,Varejistas,Postos de Gasolina,S920C,2025-11-07
45392913-1,9335389222471193,Grandes contas,Automotivos,D195,2024-11-10
42147005-6,6101438889937567,Empreendedores,Padarias,SP930,2022-09-21
14073573-1,4956213721386589,Varejistas,Farmacias,SP930,2023-02-13
83605264-6,7279083350902542,Grandes contas,Postos de Gasolina,LIO V3,2022-11-02
79786969-8,8110501476427896,Empreendedores,Mercados,D195,2023-07-03
93879393-3,7492424375402547,Grandes contas,Automotivos,D195,2022-09-10
90936129-9,2369149611287942,Varejistas,Tecnologia,L400,2025-03-10
41168504-8,7274231830617893,Grandes contas,Automotivos,L400,2025-01-21
68011786-6,8144424842024350,Grandes contas,Padarias,L300,2021-07-14
95078826-3,3648821597738546,Varejistas,Mercados,LIO V3,2025-09-26
86491866-6,1199867980793597,Grandes contas,Shoppings,LIO V3,2024-02-20
82606072-2,0674584760944128,Grandes contas,Shoppings,ME60,2025-02-01
43112646-9,5851777412746921,Grandes contas,Postos de Gasolina,S920,2024-06-28
20662607-7,4907938841368528,Varejistas,Restaurantes,L300,2023-02-26
30979589-0,6075699913831006,Empreendedores,Mercados,ME60,2024-08-15
66467862-9,7709207115238023,Grandes contas,Mercados,L400,2025-10-05
95782201-4,7939981615381168,Grandes contas,Farmacias,ME60,2022-05-05
93517460-4,8856846767809645,Grandes contas,Automotivos,SP930,2024-12-26
53317940-7,2227111757691716,Varejistas,Farmacias,SP930,2023-08-30
55470218-9,3624835505429608,Grandes contas,Farmacias,L400,2023-05-23
85356036-8,1394884882691311,Empreendedores,Shoppings,ME60,2023-02-26
86668481-4,7894332763990460,Empreendedores,Postos de Gasolina,L300,2024-08-10
46401976-8,6398554743553795,Varejistas,Padarias,S920C,2022-05-02
29797293-1,4489880315388824,Varejistas,Padarias,ME60,2025-03-14
51623157-5,6752545991022901,Empreendedores,Farmacias,SP930,2025-02-05
19793345-5,9087766183067198,Varejistas,Padarias,SP930,2021-06-10
84565527-9,9986515902578464,Empreendedores,Tecnologia,L300,2025-05-07
89953100-5,4520580286060480,Grandes contas,Tecnologia,ME60,2022-03-19
77976972-5,5744653255441181,Empreendedores,Padarias,L400,2023-04-20
64056184-2,9782922169958669,Varejistas,Tecnologia,S920C,2024-01-06
87299150-6,7167014508993588,Varejistas,Padarias,ME60,2022-11-17
27693586-2,3863960962626582,Grandes contas,Padarias,ME60,2021-02-26
74987267-6,9751702814069375,Empreendedores,Mercados,S920,2025-03-13
67590483-1,5380884267233990,Grandes contas,Automotivos,D195,2021-11-28
72343681-1,0604805892583206,Empreendedores,Farmacias,L300,2022-01-21
82747009-2,9813881588144582,Grandes contas,Farmacias,D195,2024-12-08
40670085-6,1272380468275670,Grandes contas,Mercados,S920C,2022-09-08
49308760-8,9541072728498247,Varejistas,Farmacias,S920C,2025-05-05
86595278-9,8010419453419528,Grandes contas,Padarias,S920,2024-06-17
77403261-8,2994680443699577,Empreendedores,Mercados,S920,2022-05-16
79178713-4,9619797972452841,Empreendedores,Farmacias,L400,2021-01-24
24777599-8,1447867428021889,Grandes contas,Farmacias,S920C,2025-09-03
16501110-6,2086353654195180,Varejistas,Automotivos,ME60,2021-06-08
77662496-4,2000245393132155,Varejistas,Restaurantes,LIO V3,2024-07-21
78618665-6,1443010614452996,Empreendedores,Restaurantes,S920,2023-06-01
69939084-0,2512073465495005,Grandes contas,Postos de Gasolina,D195,2024-09-27
62653075-4,4252611978925946,Grandes contas,Mercados,D195,2024-05-29
49755366-5,7924632037476775,Varejistas,Mercados,L300,2024-03-10
32166057-7,2778851905348640,Empreendedores,Farmacias,D195,2023-06-06
96484637-4,1593195256904098,Empreendedores,Padarias,LIO V3,2024-11-29
16468924-6,2543107427990772,Empreendedores,Restaurantes,L300,2021-06-22
44981747-9,1475336952474665,Varejistas,Farmacias,ME60,2022-02-07
82978586-6,3327399741592094,Grandes contas,Tecnologia,LIO V3,2024-05-31
17334879-1,5137098593174612,Varejistas,Farmacias,LIO V3,2022-07-09
71557140-8,8068650863765991,Varejistas,Shoppings,ME60,2023-11-15
32853057-8,6652752332829302,Varejistas,Padarias,ME60,2023-05-05
82424824-4,6433481705802566,Varejistas,Mercados,S920C,2023-08-17
68767682-4,1675321633613179,Empreendedores,Automotivos,ME60,2023-02-08
61246837-9,6788861015819956,Varejistas,Mercados,SP930,2024-09-05
63861860-0,1019753584640510,Grandes contas,Restaurantes,S920,2022-08-22
69108933-0,9960105485741721,Grandes contas,Restaurantes,L400,2024-06-20
20311172-3,1275156277963044,Grandes contas,Tecnologia,L400,2022-05-07
43560966-0,1195296353059702,Empreendedores,Tecnologia,S920,2022-04-02
34027574-8,6965666683272386,Varejistas,Automotivos,L400,2021-08-10
36614713-2,4813004169105302,Grandes contas,Mercados,LIO V3,2021-12-17
95520180-1,5918327000466614,Empreendedores,Shoppings,D195,2021-08-08
16953248-8,8356420873753001,Varejistas,Restaurantes,L400,2023-08-25
84358037-5,0790306738302843,Varejistas,Padarias,L300,2024-10-05
93906197-4,2319818984713915,Varejistas,Farmacias,D195,2021-12-04
42505109-7,0036915594284347,Empreendedores,Tecnologia,S920,2022-01-29
77252568-2,3368844431069872,Grandes contas,Padarias,ME60,2023-05-25
14553185-4,2565046070014413,Empreendedores,Shoppings,L400,2024-07-29
37016931-1,4204164153740513,Empreendedores,Automotivos,L400,2025-10-25
31387227-7,7896951930485277,Empreendedores,Tecnologia,ME60,2023-08-05
42525853-7,1328338988816711,Varejistas,Postos de Gasolina,D195,2022-05-28
35645963-3,0578617063048913,Grandes contas,Mercados,S920,2021-07-05
34661719-0,7116750762799553,Grandes contas,Shoppings,ME60,2021-12-20
85299324-0,1792025213109622,Empreendedores,Padarias,L400,2022-02-18
29485157-5,8652785854973348,Varejistas,Automotivos,S920,2021-11-24
24986296-2,8669327841783765,Varejistas,Shoppings,SP930,2021-01-31
85419724-5,2618402578703686,Varejistas,Postos de Gasolina,ME60,2023-08-22
31949706-1,1305570836821444,Empreendedores,Shoppings,ME60,2022-05-13
93878124-9,4767976438156149,Varejistas,Padarias,S920C,2025-10-20
65338168-9,7695874131467536,Grandes contas,Automotivos,L400,2023-09-26
97363655-6,3517454693510214,Empreendedores,Postos de Gasolina,ME60,2024-06-10
29576374-2,4120122759500260,Varejistas,Automotivos,ME60,2021-08-20
57292535-3,5016731882617024,Grandes contas,Mercados,S920C,2025-04-13
44974039-2,7403374499987093,Grandes contas,Tecnologia,L400,2023-06-06
