id_chamado,id_terminal,id_cliente,tipo_chamado,motivo_chamado,data_abertura_chamado,data_fechamento_chamado
311778423,46845823-7,0108018103068317,MANUTENCAO,PROBLEMA COM CONEXAO,2026-01-01,2026-01-05
194550557,24243671-5,5393543586449639,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-25,2025-12-30
539100943,12461731-9,4489880315388824,SUPORTE,PROBLEMA COM CONEXAO,2024-01-29,2024-02-02
958133403,26252081-7,2819022179789124,MANUTENCAO,MAQUINA NAO LIGA,2025-08-25,2025-08-29
429152849,43941326-2,4290018513279724,SUPORTE,MAQUINA NAO LIGA,2025-09-21,2025-09-24
590474579,15237135-5,4344375758441986,MANUTENCAO,PROBLEMA COM TECLADO,2023-12-27,2023-12-30
319807071,13686780-7,4596715006666411,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-29,2025-12-30
442247702,69004961-7,1368593152621074,SUPORTE,OUTROS,2024-10-28,2024-10-30
543251094,13341214-7,3090915386028262,SUPORTE,PROBLEMA COM TECLADO,2023-03-09,2023-03-12
234655159,42571755-9,1385500295738010,SUPORTE,PROBLEMA NO LEITOR,2025-04-24,2025-04-28
789312279,10998547-1,4358841834374018,SUPORTE,PROBLEMA NA BATERIA,2025-11-15,2025-11-17
148055768,32656807-8,8068650863765991,MANUTENCAO,PROBLEMA COM CONEXAO,2025-08-27,2025-09-13
502156446,56989712-7,1794802455985160,SUPORTE,OUTROS,2025-08-16,2025-08-21
176935302,88909615-7,5139014309742749,MANUTENCAO,MAQUINA NAO LIGA,2025-08-14,2025-08-17
946329984,53529740-3,3337218856669541,MANUTENCAO,PROBLEMA NA TELA,2024-10-10,2024-10-11
194276579,38800037-0,5096085874951191,MANUTENCAO,OUTROS,2024-12-13,2024-12-16
394764959,48828353-1,3326170505835345,MANUTENCAO,OUTROS,2025-11-03,2025-11-07
677407641,58380316-4,7140344545956600,SUPORTE,PROBLEMA NA TELA,2025-10-18,2025-10-21
906418038,77662496-4,2000245393132155,SUPORTE,MAQUINA NAO LIGA,2024-08-06,2024-08-09
301394062,58583942-0,5849811846512421,MANUTENCAO,MAQUINA NAO LIGA,2023-06-10,2023-06-12
688154812,26521968-3,3265097753967379,MANUTENCAO,OUTROS,2023-11-23,2023-11-25
630176361,57799246-0,4870847795417675,MANUTENCAO,MAQUINA NAO LIGA,2025-07-03,2025-07-04
751702487,65768027-7,7102481717524214,MANUTENCAO,PROBLEMA NA BATERIA,2024-02-16,2024-03-02
218753754,37955815-9,3998245587716947,MANUTENCAO,PROBLEMA NA BATERIA,2025-06-04,2025-06-05
411867405,31379741-4,6489008248458130,MANUTENCAO,OUTROS,2023-09-16,2023-09-18
703386352,68932126-6,2237887058416806,SUPORTE,PROBLEMA NA TELA,2025-03-17,2025-03-20
477345298,52881365-0,5604945198327315,SUPORTE,PROBLEMA NA TELA,2024-03-15,2024-03-16
301969907,88840225-9,4856371142943000,MANUTENCAO,OUTROS,2025-11-11,2025-11-20
405681491,31963503-7,1152558627788826,MANUTENCAO,PROBLEMA NO LEITOR,2024-02-25,2024-03-03
887827043,57404830-6,2916174690298310,MANUTENCAO,PROBLEMA NA TELA,2025-09-28,2025-09-29
497077437,61489039-0,8626736648532077,MANUTENCAO,PROBLEMA NA BATERIA,2025-07-06,2025-07-08
659491437,31254363-7,2498663420953677,SUPORTE,PROBLEMA NO LEITOR,2023-03-17,2023-03-23
211630825,30120034-2,1190170756814298,MANUTENCAO,PROBLEMA NA TELA,2025-09-07,2025-09-10
659832940,70927960-9,5055605712198819,MANUTENCAO,PROBLEMA COM CONEXAO,2023-11-08,2023-11-14
754321182,56847338-9,8989596546634544,MANUTENCAO,PROBLEMA NA TELA,2025-07-31,2025-08-09
272253014,67832484-0,4352408240084271,MANUTENCAO,PROBLEMA NA BATERIA,2024-07-30,2024-07-31
758734337,24005936-9,4450020268387890,MANUTENCAO,PROBLEMA COM TECLADO,2025-08-09,2025-08-13
227943566,50552928-5,4499758586188817,MANUTENCAO,PROBLEMA COM TECLADO,2023-09-23,2023-09-24
657233556,23896489-2,9025476022069535,MANUTENCAO,PROBLEMA COM TECLADO,2024-09-12,2024-09-14
521077719,19966994-0,2086567566184438,MANUTENCAO,PROBLEMA NA TELA,2023-09-22,2023-09-25
699471578,88736930-9,5505536291714854,MANUTENCAO,PROBLEMA COM TECLADO,2025-05-24,2025-05-27
133919630,49250815-8,7941232546018911,MANUTENCAO,PROBLEMA COM CONEXAO,2024-08-10,2024-08-11
291857524,23252296-3,9693353900585615,MANUTENCAO,PROBLEMA COM TECLADO,2025-08-17,2025-08-22
335374914,67523999-7,6218518888806706,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-04,2025-10-05
153431110,31498636-5,9499939330517289,MANUTENCAO,PROBLEMA NA BATERIA,2025-01-13,2025-01-14
941315322,46814511-1,5869507321464493,SUPORTE,MAQUINA NAO LIGA,2024-11-20,2024-11-27
150832439,95782201-4,7939981615381168,SUPORTE,MAQUINA NAO LIGA,2025-06-10,2025-06-11
231616702,68628561-3,1526384091122528,SUPORTE,PROBLEMA COM TECLADO,2025-09-09,2025-09-13
119385321,38403396-2,4290018513279724,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-06,2025-03-16
366018139,54774913-3,6307028672020095,MANUTENCAO,PROBLEMA NA TELA,2025-04-11,2025-04-14
305582911,58180863-9,8590262976116628,SUPORTE,PROBLEMA COM CONEXAO,2025-10-15,2025-10-23
477027044,87753029-0,2380617445187053,MANUTENCAO,OUTROS,2022-12-22,2022-12-23
694861644,27650951-5,9684364538044210,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-01,2025-06-03
951194958,75932621-3,6129965082695826,SUPORTE,PROBLEMA NA TELA,2025-05-07,2025-05-10
228349753,98068079-9,0781913505349419,MANUTENCAO,PROBLEMA NO LEITOR,2024-05-16,2024-05-17
344804640,69894418-0,1759025176298334,SUPORTE,PROBLEMA NA TELA,2022-09-05,2022-09-07
318314362,52305753-1,9986515902578464,MANUTENCAO,MAQUINA NAO LIGA,2025-05-18,2025-05-21
105965813,26400494-8,0076617711592124,MANUTENCAO,PROBLEMA NA TELA,2024-02-20,2024-02-23
692091806,58698638-5,4447725084232423,MANUTENCAO,PROBLEMA COM CONEXAO,2024-08-23,2024-08-25
929572682,11051570-4,0339740148902503,MANUTENCAO,PROBLEMA COM CONEXAO,2026-01-02,2026-01-03
227258080,26998328-6,7374189721540641,MANUTENCAO,MAQUINA NAO LIGA,2025-08-25,2025-08-27
317925483,46554970-6,4461198309754247,MANUTENCAO,MAQUINA NAO LIGA,2025-12-21,2025-12-22
933466943,69078776-6,1339547940645315,SUPORTE,PROBLEMA COM TECLADO,2022-10-03,2022-10-06
826453131,59447161-9,8018498042537337,MANUTENCAO,PROBLEMA NA TELA,2024-04-15,2024-04-18
897547424,46779698-7,3243629620805983,SUPORTE,MAQUINA NAO LIGA,2025-11-28,2025-12-01
529537302,35312636-3,8718671708049293,MANUTENCAO,PROBLEMA COM CONEXAO,2024-12-29,2024-12-30
509897280,95745565-1,1351823374989413,MANUTENCAO,OUTROS,2025-01-26,2025-01-27
736569424,98444496-2,7810480283541589,SUPORTE,PROBLEMA NA BATERIA,2025-09-11,2025-09-20
412874350,79168077-5,3300008863467391,MANUTENCAO,PROBLEMA NA BATERIA,2023-02-18,2023-02-21
750515580,47923571-9,8070176563600412,SUPORTE,MAQUINA NAO LIGA,2025-04-04,2025-04-06
880384365,72978834-9,8955465653170873,MANUTENCAO,PROBLEMA NA BATERIA,2025-05-22,2025-05-25
614267745,65471492-8,5963632123476490,MANUTENCAO,OUTROS,2022-10-13,2022-10-14
216358505,93134632-9,8559508374560170,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-11,2025-11-19
877543231,13770658-2,5048889921075224,MANUTENCAO,PROBLEMA COM CONEXAO,2025-08-03,2025-08-05
947043671,22889806-0,8713752988322012,MANUTENCAO,OUTROS,2025-10-06,2025-10-09
241764014,10947486-2,0227433037271862,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-23,2025-12-27
364700688,57282459-7,3974995070886406,MANUTENCAO,PROBLEMA COM TECLADO,2024-06-09,2024-06-14
344289949,65784101-8,8467357422332228,MANUTENCAO,PROBLEMA NO LEITOR,2024-03-25,2024-03-28
547855251,97502660-6,9926189141173934,MANUTENCAO,MAQUINA NAO LIGA,2022-04-30,2022-05-01
100135836,22889806-0,8713752988322012,SUPORTE,PROBLEMA COM CONEXAO,2025-05-21,2025-05-26
751010472,14495818-5,3530281650646300,SUPORTE,MAQUINA NAO LIGA,2025-12-13,2025-12-19
382004128,79594499-9,3452202626930326,MANUTENCAO,PROBLEMA NO LEITOR,2024-04-22,2024-04-29
586195734,43713557-3,2060212886652683,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-04,2025-12-08
865897006,45722680-4,9262654347591604,SUPORTE,PROBLEMA NA BATERIA,2025-06-26,2025-07-10
818560817,64501425-6,6153473552896112,MANUTENCAO,OUTROS,2022-11-14,2022-11-17
806537955,48657589-7,6519398280737416,MANUTENCAO,PROBLEMA NA TELA,2024-04-27,2024-04-30
347034480,99093739-8,2164334722820055,MANUTENCAO,PROBLEMA NA TELA,2024-07-22,2024-07-29
651546231,80529456-2,7811096598455766,MANUTENCAO,PROBLEMA COM TECLADO,2023-09-17,2023-09-27
473098949,70173089-6,2183339192969210,MANUTENCAO,PROBLEMA COM CONEXAO,2023-10-28,2023-11-05
495799433,77459666-6,3160378110570399,MANUTENCAO,PROBLEMA NO LEITOR,2025-03-15,2025-03-18
882068529,55181999-5,5690927557192856,SUPORTE,PROBLEMA NO LEITOR,2025-05-02,2025-05-07
889150918,10202454-8,7435404762539501,MANUTENCAO,PROBLEMA COM CONEXAO,2022-01-26,2022-02-01
613692689,35242702-0,3508424319839248,MANUTENCAO,OUTROS,2022-04-10,2022-04-13
924673243,63143700-2,3123920491060183,MANUTENCAO,OUTROS,2025-09-28,2025-09-29
951424165,42777291-4,4025554689397704,MANUTENCAO,MAQUINA NAO LIGA,2025-07-17,2025-07-18
564156717,62124792-6,4262417842902923,MANUTENCAO,PROBLEMA NO LEITOR,2025-04-08,2025-04-12
353281340,97348987-3,1144157281436116,MANUTENCAO,PROBLEMA COM TECLADO,2024-07-28,2024-08-03
372314532,96484637-4,1593195256904098,MANUTENCAO,OUTROS,2025-05-25,2025-05-27
583151916,14742547-3,3212440293634094,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-12,2025-12-13
732045171,83633726-6,4067582676259062,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-03,2025-10-05
988665001,83490011-0,7829114678669125,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-18,2025-06-21
803859181,86621601-9,4551358727174306,MANUTENCAO,MAQUINA NAO LIGA,2025-08-11,2025-08-16
672004560,51074256-1,5259710756335357,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-08,2025-03-12
436433617,49714236-9,1277822102179821,MANUTENCAO,PROBLEMA COM TECLADO,2022-07-11,2022-07-14
194478068,94443886-0,9412886691122321,SUPORTE,MAQUINA NAO LIGA,2025-10-19,2025-10-27
676484755,39916662-5,2438843021781678,MANUTENCAO,PROBLEMA NO LEITOR,2022-11-29,2022-12-21
489363966,41508318-6,6739385258001061,MANUTENCAO,MAQUINA NAO LIGA,2024-11-07,2024-11-10
375378088,35836198-3,5030587210552472,SUPORTE,PROBLEMA NA BATERIA,2025-04-16,2025-04-26
233593272,99447980-1,2462095200461526,MANUTENCAO,PROBLEMA NO LEITOR,2025-04-25,2025-04-27
761830859,74046237-3,8186702440330416,MANUTENCAO,MAQUINA NAO LIGA,2024-08-03,2024-08-10
435409443,65875906-7,2135800401041459,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-05,2025-06-06
293678593,94708451-2,8412865581675923,MANUTENCAO,PROBLEMA COM TECLADO,2025-12-03,2025-12-05
210054384,77068267-6,9902355770272785,MANUTENCAO,PROBLEMA NA TELA,2023-07-13,2023-07-16
824827631,34244164-8,7199829075515452,MANUTENCAO,PROBLEMA NA BATERIA,2023-07-08,2023-07-09
778619278,70016368-6,0506149731032417,SUPORTE,PROBLEMA NO LEITOR,2025-02-23,2025-02-24
996872772,31748148-7,6177067368205068,SUPORTE,OUTROS,2024-03-10,2024-03-11
511359901,75241100-8,1114837537458438,MANUTENCAO,PROBLEMA COM TECLADO,2025-08-11,2025-08-19
106852095,89684093-3,8075957947284639,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-11,2025-03-13
664524305,20017969-8,8077113062113695,MANUTENCAO,OUTROS,2025-11-17,2025-11-23
363189840,71108953-5,0051081948422623,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-22,2025-12-23
216417072,33888258-8,1953016472861746,MANUTENCAO,MAQUINA NAO LIGA,2024-12-24,2024-12-28
186025377,21044911-7,5957244617679298,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-05,2025-12-09
655757638,36383160-1,1678598444088959,MANUTENCAO,OUTROS,2025-11-05,2025-11-06
564144171,26464071-9,3849830220502099,MANUTENCAO,PROBLEMA NA TELA,2025-08-21,2025-09-02
952273589,17802521-2,6203036625436172,SUPORTE,PROBLEMA NA BATERIA,2023-12-29,2023-12-30
573635342,18981450-2,6478686237600884,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-07,2025-07-09
375014100,39120194-2,6014448564510173,MANUTENCAO,MAQUINA NAO LIGA,2025-02-13,2025-03-03
865359047,50647686-0,7359774688623924,SUPORTE,PROBLEMA COM CONEXAO,2024-08-11,2024-08-12
128461519,38690942-7,7970623972652735,MANUTENCAO,PROBLEMA COM TECLADO,2025-07-19,2025-07-21
159362258,84178346-9,0858877043581128,MANUTENCAO,PROBLEMA NA TELA,2025-10-26,2025-10-29
293930445,21686682-0,0455623869222196,SUPORTE,PROBLEMA NA BATERIA,2025-11-21,2025-11-22
894470109,20523931-5,7493549210181889,SUPORTE,MAQUINA NAO LIGA,2025-11-29,2025-12-03
162082113,92848703-9,6042276346019153,SUPORTE,OUTROS,2025-08-17,2025-08-18
970667546,66750565-7,2909304376613662,MANUTENCAO,PROBLEMA NA TELA,2024-05-23,2024-05-26
238364389,14639830-3,1750961701595919,MANUTENCAO,MAQUINA NAO LIGA,2021-08-07,2021-08-16
333432729,53088140-9,5774491609365952,SUPORTE,MAQUINA NAO LIGA,2024-08-22,2024-08-27
384561852,77482652-2,2410397739732781,MANUTENCAO,PROBLEMA COM CONEXAO,2022-09-01,2022-09-04
748549790,25691271-9,7593586134174919,MANUTENCAO,PROBLEMA NA BATERIA,2025-03-23,2025-03-25
434712553,75224158-5,4290018513279724,MANUTENCAO,PROBLEMA COM TECLADO,2024-09-12,2024-09-15
429628802,52407306-9,3845315630930796,SUPORTE,OUTROS,2025-08-29,2025-08-31
680592927,26628744-3,5777118372742209,MANUTENCAO,MAQUINA NAO LIGA,2024-11-12,2024-11-16
856288608,83246061-8,3784233944953006,MANUTENCAO,MAQUINA NAO LIGA,2024-09-20,2024-09-25
794961602,11541456-5,1429994814140138,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-14,2025-06-17
210778828,66055457-0,5585566593983684,MANUTENCAO,PROBLEMA NA TELA,2023-04-19,2023-04-24
489898350,77857232-6,2673204413845960,SUPORTE,MAQUINA NAO LIGA,2025-01-31,2025-02-04
737462578,51611540-5,4245607540915086,MANUTENCAO,MAQUINA NAO LIGA,2025-02-11,2025-02-12
800165997,12330551-6,8499795728575958,MANUTENCAO,OUTROS,2025-12-08,2025-12-09
568202286,36829628-3,1097941224870987,MANUTENCAO,OUTROS,2023-12-18,2023-12-21
129668680,52973352-9,5901751863637454,SUPORTE,MAQUINA NAO LIGA,2025-10-09,2025-10-11
353108598,16980556-4,4071469714797341,SUPORTE,PROBLEMA COM TECLADO,2024-05-18,2024-05-21
838649458,32276138-5,5881537147321046,SUPORTE,PROBLEMA NA TELA,2024-10-10,2024-10-20
691745709,72826785-1,0358690170740392,MANUTENCAO,PROBLEMA NA TELA,2025-10-18,2025-10-20
803378868,33156305-4,2689996269708386,SUPORTE,MAQUINA NAO LIGA,2024-12-08,2024-12-12
267212983,84855360-7,2080820391702634,MANUTENCAO,PROBLEMA NO LEITOR,2025-12-26,2025-12-27
612417285,86347875-2,2956342777522592,SUPORTE,PROBLEMA NA TELA,2025-02-13,2025-02-17
197621177,10317389-4,0613638527789561,MANUTENCAO,MAQUINA NAO LIGA,2025-06-08,2025-06-09
433179762,24657987-3,1126649719670683,MANUTENCAO,MAQUINA NAO LIGA,2025-08-21,2025-08-27
813115875,51795025-3,4520580286060480,SUPORTE,OUTROS,2024-12-30,2025-01-02
541319387,14453175-4,8741132579706734,MANUTENCAO,PROBLEMA NA TELA,2025-06-29,2025-07-01
235413587,71038841-8,2877383638164321,MANUTENCAO,PROBLEMA NA BATERIA,2024-08-05,2024-08-06
441830343,66788918-2,0463681579812387,MANUTENCAO,PROBLEMA NA TELA,2024-01-10,2024-01-11
514724222,60250991-6,0502218169814134,SUPORTE,PROBLEMA NA TELA,2024-05-22,2024-05-26
924965454,68655511-6,8126574223196463,SUPORTE,OUTROS,2021-08-30,2021-09-06
840222367,71245618-7,2506420768362536,MANUTENCAO,PROBLEMA NA TELA,2024-12-01,2024-12-04
801906776,99171529-3,6955922776414900,MANUTENCAO,PROBLEMA NA TELA,2025-03-26,2025-03-28
205900315,82639943-5,4982182744857086,SUPORTE,PROBLEMA COM CONEXAO,2025-05-06,2025-05-09
707570062,69118005-6,0613638527789561,MANUTENCAO,OUTROS,2024-01-27,2024-01-30
316709357,82799639-2,1444718939530969,MANUTENCAO,OUTROS,2025-08-03,2025-08-05
379164902,93088152-5,7618478700505061,MANUTENCAO,PROBLEMA COM CONEXAO,2025-12-19,2025-12-20
354766669,44786132-6,9314386632270267,MANUTENCAO,MAQUINA NAO LIGA,2025-03-30,2025-03-31
957501244,52196926-7,6841013282339218,MANUTENCAO,PROBLEMA NA BATERIA,2024-02-15,2024-02-17
580485127,85632893-3,8187692082832308,MANUTENCAO,PROBLEMA NO LEITOR,2025-09-04,2025-09-07
594557506,19728002-2,0466196399076769,MANUTENCAO,PROBLEMA NO LEITOR,2024-06-25,2024-06-26
650789215,30979589-0,6075699913831006,SUPORTE,MAQUINA NAO LIGA,2024-09-20,2024-09-23
280789384,32656807-8,8068650863765991,MANUTENCAO,PROBLEMA COM CONEXAO,2023-08-31,2023-09-01
647645709,51376042-3,7558867533963605,MANUTENCAO,OUTROS,2024-08-06,2024-08-07
898412888,67023400-3,7555928974874114,MANUTENCAO,PROBLEMA COM TECLADO,2023-07-31,2023-08-02
626554396,16362203-9,8984841604615402,MANUTENCAO,PROBLEMA NA TELA,2025-11-15,2025-11-18
353153227,28236300-4,2630397524508640,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-17,2025-06-19
972780469,65513178-1,4435962458701204,MANUTENCAO,PROBLEMA COM CONEXAO,2024-10-26,2024-11-04
424443924,16953248-8,8356420873753001,MANUTENCAO,PROBLEMA COM CONEXAO,2023-09-24,2023-09-29
534328482,12133134-9,3726032145057661,SUPORTE,PROBLEMA NA TELA,2022-05-31,2022-06-06
823059588,25471133-1,2489558770062394,MANUTENCAO,PROBLEMA COM TECLADO,2025-04-09,2025-05-08
190452175,53265342-5,8549004903729545,MANUTENCAO,PROBLEMA NA TELA,2023-12-05,2023-12-07
851691528,26229275-3,8243233302399344,MANUTENCAO,PROBLEMA COM TECLADO,2025-11-25,2025-11-26
913818293,77678822-2,1853800329633472,MANUTENCAO,OUTROS,2024-10-28,2024-10-29
736492911,96551830-2,8042479600094091,SUPORTE,MAQUINA NAO LIGA,2025-05-04,2025-05-07
625784086,36339581-4,2543107427990772,SUPORTE,PROBLEMA COM CONEXAO,2025-04-23,2025-04-27
983932470,95571863-5,0938694842495988,MANUTENCAO,PROBLEMA NA TELA,2023-06-18,2023-06-21
328620115,52294327-9,8861533555439878,MANUTENCAO,OUTROS,2025-09-22,2025-09-24
119307167,60839633-1,7349899255394607,MANUTENCAO,PROBLEMA COM CONEXAO,2024-11-05,2024-11-09
955091174,81770152-1,7509263223998213,SUPORTE,MAQUINA NAO LIGA,2022-03-15,2022-03-22
137959524,70053637-0,9926138268709777,MANUTENCAO,PROBLEMA NA TELA,2025-01-11,2025-01-12
177506386,18082664-3,6957900124825544,MANUTENCAO,OUTROS,2024-02-26,2024-02-27
943982512,80536818-5,3553730964969277,SUPORTE,PROBLEMA COM CONEXAO,2023-08-01,2023-08-14
304989982,10426936-9,4731217271551884,MANUTENCAO,PROBLEMA COM CONEXAO,2025-07-07,2025-07-08
845386057,22564964-1,9377100409013806,MANUTENCAO,PROBLEMA NA TELA,2023-12-12,2023-12-18
338100411,69990687-7,7060566418775803,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-11,2025-12-13
237664841,78943070-5,1511436786210781,MANUTENCAO,PROBLEMA COM CONEXAO,2025-10-04,2025-10-13
248797344,38569236-6,0506306636050281,MANUTENCAO,PROBLEMA NA TELA,2025-10-14,2025-10-16
373327794,10653733-9,9612190518812988,MANUTENCAO,PROBLEMA NA TELA,2023-11-06,2023-11-10
182671423,83064767-7,9271472463019864,MANUTENCAO,MAQUINA NAO LIGA,2022-12-05,2022-12-06
851487831,47558179-3,5344902166670808,SUPORTE,PROBLEMA COM TECLADO,2022-10-29,2022-10-31
579274278,15194115-7,9777265976408385,MANUTENCAO,PROBLEMA COM TECLADO,2025-05-24,2025-05-27
956661947,20473561-6,6603498246896701,MANUTENCAO,PROBLEMA COM CONEXAO,2025-06-07,2025-06-09
285983569,55580923-7,0545228015619318,MANUTENCAO,PROBLEMA NA BATERIA,2023-08-07,2023-08-08
412921408,98305347-6,7493549210181889,SUPORTE,PROBLEMA NO LEITOR,2025-01-22,2025-02-05
274129800,62493989-1,8206678498436241,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-26,2025-12-29
884183613,21709677-7,0690872617607234,MANUTENCAO,MAQUINA NAO LIGA,2022-08-01,2022-08-08
505552788,90372034-7,5439044890932253,MANUTENCAO,PROBLEMA COM CONEXAO,2024-09-15,2024-09-27
697377063,82902754-7,4801644037341678,MANUTENCAO,PROBLEMA COM CONEXAO,2022-07-31,2022-08-02
108628282,21890853-5,6603498246896701,MANUTENCAO,PROBLEMA NO LEITOR,2025-07-21,2025-07-24
604055348,90940302-6,7387214895134332,MANUTENCAO,MAQUINA NAO LIGA,2024-10-31,2024-11-03
936904941,39459774-9,3410341413181181,MANUTENCAO,MAQUINA NAO LIGA,2022-10-14,2022-10-18
681142070,68117133-7,5554654268368437,MANUTENCAO,PROBLEMA NO LEITOR,2024-01-02,2024-01-09
304855131,81686996-7,5881537147321046,MANUTENCAO,PROBLEMA COM CONEXAO,2024-01-02,2024-01-08
931689508,13690263-3,4168784991216558,MANUTENCAO,PROBLEMA COM TECLADO,2025-02-27,2025-03-04
460689870,18225976-2,9404389836403761,SUPORTE,MAQUINA NAO LIGA,2025-08-08,2025-08-10
350139287,38966370-0,4262417842902923,MANUTENCAO,MAQUINA NAO LIGA,2025-09-26,2025-09-29
297205085,76952744-4,2927065379473834,MANUTENCAO,PROBLEMA NO LEITOR,2025-10-13,2025-10-14
203394079,12444715-2,3989098378018204,SUPORTE,PROBLEMA NA TELA,2022-10-16,2022-10-21
701297836,57713851-8,2944203158925849,MANUTENCAO,PROBLEMA NA TELA,2025-08-14,2025-08-30
497078076,69002986-8,8398590742941429,MANUTENCAO,PROBLEMA COM CONEXAO,2025-11-08,2025-11-11
862636993,25100238-9,3074645205996043,MANUTENCAO,PROBLEMA NA TELA,2025-08-21,2025-08-29
536532272,81230352-7,3036149872839992,SUPORTE,PROBLEMA COM CONEXAO,2024-08-14,2024-08-19
609409339,42736366-7,6218518888806706,MANUTENCAO,PROBLEMA NA TELA,2025-09-23,2025-09-25
722341485,23970985-0,0827231843222591,SUPORTE,PROBLEMA NA TELA,2024-12-08,2024-12-09
656548179,91133340-6,9986515902578464,SUPORTE,PROBLEMA COM TECLADO,2025-06-16,2025-06-17
937907219,91791370-9,2060212886652683,SUPORTE,PROBLEMA COM CONEXAO,2024-02-15,2024-02-18
221192164,41171048-5,8170361007701773,MANUTENCAO,PROBLEMA NO LEITOR,2025-02-01,2025-02-05
313032763,40175456-0,0604805892583206,MANUTENCAO,PROBLEMA COM CONEXAO,2025-02-12,2025-02-17
711219981,66467130-8,2066604853123443,MANUTENCAO,MAQUINA NAO LIGA,2024-01-13,2024-01-14
332145110,40592285-2,1349317967060558,SUPORTE,PROBLEMA NO LEITOR,2025-06-05,2025-06-12
816877035,45704220-2,6042276346019153,MANUTENCAO,PROBLEMA NO LEITOR,2025-07-25,2025-07-27
440979342,44310566-0,8472643933045969,MANUTENCAO,PROBLEMA COM TECLADO,2023-06-21,2023-06-24
484074676,56825671-1,6873045195778255,MANUTENCAO,PROBLEMA NO LEITOR,2024-12-16,2024-12-18
566732997,21199291-6,3461762313361094,SUPORTE,PROBLEMA COM CONEXAO,2024-05-19,2024-05-20
265218941,38416423-9,3669411800537599,MANUTENCAO,PROBLEMA NA BATERIA,2025-12-18,2025-12-19
686292498,97244620-7,1849593103413164,SUPORTE,MAQUINA NAO LIGA,2025-05-12,2025-05-17
292673436,54046668-3,8319348918003814,SUPORTE,OUTROS,2024-03-10,2024-03-13
264946212,99745380-5,9217790552866933,SUPORTE,PROBLEMA COM TECLADO,2023-12-17,2023-12-18
678108079,19414613-1,3559042597927033,MANUTENCAO,MAQUINA NAO LIGA,2025-09-13,2025-09-15
337882911,56117588-1,4103865719182619,MANUTENCAO,MAQUINA NAO LIGA,2025-06-18,2025-06-26
832589820,66894727-6,6428131909248762,MANUTENCAO,PROBLEMA NO LEITOR,2025-09-11,2025-09-17
990122072,50279989-8,1815352373605079,SUPORTE,PROBLEMA NO LEITOR,2022-11-02,2022-11-07
846431985,18809485-0,9924065838727258,SUPORTE,PROBLEMA NO LEITOR,2024-11-18,2024-12-02
334873725,16154977-0,3703824073333732,MANUTENCAO,PROBLEMA NO LEITOR,2025-06-20,2025-06-29
441247063,42340802-7,5137098593174612,MANUTENCAO,MAQUINA NAO LIGA,2025-09-05,2025-09-08
525659170,71662308-8,8195657285353399,MANUTENCAO,OUTROS,2024-04-26,2024-04-28
606567915,48421632-4,6034823678838736,MANUTENCAO,PROBLEMA NA BATERIA,2024-03-17,2024-04-06
